EmployeeID,Salary,,City,Country,Gender,Hire Date,Department,Time Type
2620,84000,74000,Florida,United States of America,Female,17/01/2021,Business Development,Full time
2623,215250,205250,California - San Francisco,United States of America,Male,25/03/2021,Business Development,Full time
2624,55000,45000,Georgia,United States of America,Female,25/03/2021,Business Development,Full time
2625,150000,140000,California - San Francisco,United States of America,Male,27/03/2021,Business Development,Full time
2626,230000,220000,California - San Francisco,United States of America,Male,11/04/2021,Business Development,Full time
2627,185000,175000,California - San Francisco,United States of America,Male,11/04/2021,Business Development,Full time
2629,165000,155000,Texas - Austin,United States of America,Male,29/04/2021,Business Development,Full time
2630,150000,140000,California - San Francisco,United States of America,Male,10/05/2021,Business Development,Full time
2633,163000,153000,Washington,United States of America,Female,27/05/2021,Business Development,Full time
2635,62000,52000,Ohio,United States of America,Female,13/06/2021,Business Development,Full time
2637,108000,98000,New York,United States of America,Female,13/06/2021,Business Development,Full time
2638,110000,100000,California - San Francisco,United States of America,Male,24/02/2022,Business Development,Full time
2639,180000,170000,New York,United States of America,Male,01/07/2021,Business Development,Full time
2642,132000,122000,California - San Francisco,United States of America,Female,26/08/2021,Business Development,Full time
2645,185000,175000,California,United States of America,Male,12/09/2021,Business Development,Full time
2648,133900,123900,Arizona,United States of America,Male,17/10/2021,Business Development,Full time
2649,108000,98000,California - San Francisco,United States of America,Male,23/09/2021,Business Development,Full time
2650,180000,170000,North Carolina,United States of America,Male,17/10/2021,Business Development,Full time
2651,80000,70000,California - San Francisco,United States of America,Male,17/10/2021,Business Development,Full time
2652,65000,55000,Michigan,United States of America,Female,17/10/2021,Business Development,Full time
2654,65000,55000,Florida,United States of America,Male,17/10/2021,Business Development,Full time
2655,65000,55000,Texas,United States of America,Male,17/10/2021,Business Development,Full time
2656,105000,95000,California,United States of America,Male,17/10/2021,Business Development,Full time
2657,160000,150000,North Carolina,United States of America,Male,04/11/2021,Business Development,Full time
2658,190000,180000,Colorado,United States of America,Female,04/11/2021,Business Development,Full time
2660,120000,110000,Tennessee,United States of America,Female,14/11/2021,Business Development,Full time
2661,120000,110000,California - San Francisco,United States of America,Female,14/11/2021,Business Development,Full time
2663,215000,205000,Texas,United States of America,Male,14/11/2021,Business Development,Full time
2664,65000,55000,Florida,United States of America,Male,14/11/2021,Business Development,Full time
2665,65000,55000,Tennessee,United States of America,Male,14/11/2021,Business Development,Full time
2666,120000,110000,Georgia,United States of America,Male,25/11/2021,Business Development,Full time
2668,150000,140000,California - San Francisco,United States of America,Female,25/11/2021,Business Development,Full time
2669,65000,55000,Florida,United States of America,Male,12/12/2021,Business Development,Full time
2670,170000,160000,California - San Francisco,United States of America,Male,12/12/2021,Business Development,Full time
2671,120000,110000,New York,United States of America,Female,12/12/2021,Business Development,Full time
2672,65000,55000,Florida,United States of America,Male,12/12/2021,Business Development,Full time
2673,90000,80000,Texas - Austin,United States of America,Female,12/12/2021,Business Development,Full time
2675,170000,160000,Washington,United States of America,Male,12/12/2021,Business Development,Full time
2678,123000,113000,Maryland,United States of America,Male,23/12/2021,Business Development,Full time
2679,95000,85000,California,United States of America,Female,23/12/2021,Business Development,Full time
2680,82500,72500,New York,United States of America,Female,23/12/2021,Business Development,Full time
2684,190000,180000,California,United States of America,Male,16/01/2022,Business Development,Full time
2685,100000,90000,Colorado,United States of America,Female,16/01/2022,Business Development,Full time
2686,100000,90000,Tennessee,United States of America,Female,16/01/2022,Business Development,Full time
2691,105000,95000,New York,United States of America,Female,28/01/2022,Business Development,Full time
2692,190000,180000,California,United States of America,Male,28/01/2022,Business Development,Full time
2694,65000,55000,Michigan,United States of America,Female,13/02/2022,Business Development,Full time
2695,65000,55000,Florida,United States of America,Male,13/02/2022,Business Development,Full time
2696,65000,55000,Florida,United States of America,Male,13/02/2022,Business Development,Full time
2698,65000,55000,Texas,United States of America,Male,24/02/2022,Business Development,Full time
2700,65000,55000,Texas,United States of America,Male,24/02/2022,Business Development,Full time
2701,65000,55000,Texas,United States of America,Male,24/02/2022,Business Development,Full time
2702,125000,115000,California,United States of America,Female,31/03/2022,Business Development,Full time
2703,65000,55000,Florida,United States of America,Female,13/03/2022,Business Development,Full time
2704,65000,55000,Illinois,United States of America,Female,13/03/2022,Business Development,Full time
2705,65000,55000,Texas,United States of America,Male,13/03/2022,Business Development,Full time
2706,65000,55000,Texas - Austin,United States of America,Male,13/03/2022,Business Development,Full time
2707,65000,55000,Texas,United States of America,Male,13/03/2022,Business Development,Full time
2708,65000,55000,Wisconsin,United States of America,Male,13/03/2022,Business Development,Full time
2709,65000,55000,Massachusetts,United States of America,Male,13/03/2022,Business Development,Full time
2713,185000,175000,California,United States of America,Male,13/03/2022,Business Development,Full time
2715,120000,110000,California,United States of America,Male,13/03/2022,Business Development,Full time
2716,185000,175000,California,United States of America,Male,13/03/2022,Business Development,Full time
2717,200000,190000,North Carolina,United States of America,Male,13/03/2022,Business Development,Full time
2723,147000,137000,Colorado,United States of America,Female,13/03/2022,Business Development,Full time
2724,130000,120000,Missouri,United States of America,Female,13/03/2022,Business Development,Full time
2725,150000,140000,Texas - Austin,United States of America,Female,31/03/2022,Business Development,Full time
2728,65000,55000,Tennessee,United States of America,Male,31/03/2022,Business Development,Full time
2729,65000,55000,North Carolina,United States of America,Male,31/03/2022,Business Development,Full time
2731,185000,175000,Texas,United States of America,Male,31/03/2022,Business Development,Full time
2732,65000,55000,Massachusetts,United States of America,Male,31/03/2022,Business Development,Full time
2733,65000,55000,Indiana,United States of America,Male,31/03/2022,Business Development,Full time
2734,65000,55000,Texas,United States of America,Female,31/03/2022,Business Development,Full time
2735,65000,55000,Texas,United States of America,Male,31/03/2022,Business Development,Full time
2736,70000,60000,North Carolina,United States of America,Male,31/03/2022,Business Development,Full time
2737,65000,55000,Texas,United States of America,Male,31/03/2022,Business Development,Full time
2738,44000,34000,Boulder,United States of America,Diverse,24/03/2022,Business Development,Full time
2739,35400,25400,Boulder,United States of America,Female,24/03/2022,Business Development,Full time
2751,37800,27800,Berlin,Germany,Female,20/04/2017,Expansion,Full time
2752,52000,42000,Berlin,Germany,Male,31/08/2017,Expansion,Full time
2753,36000,26000,Berlin,Germany,Male,20/08/2017,Expansion,Full time
2754,35566,25566,London,United Kingdom,Female,14/08/2020,Expansion,Full time
2755,46000,36000,Berlin,Germany,Male,11/10/2017,Expansion,Full time
2756,33990,23990,Copenhagen,Denmark,Female,14/06/2015,Expansion,Full time
2757,42265,32265,Copenhagen,Denmark,Female,11/05/2017,Expansion,Full time
2758,44100,34100,Copenhagen,Denmark,Male,09/10/2014,Expansion,Full time
2759,39500,29500,Copenhagen,Denmark,Female,11/02/2017,Expansion,Full time
2760,53000,43000,Copenhagen,Denmark,Male,11/12/2016,Expansion,Full time
2761,65000,55000,Copenhagen,Denmark,Male,11/11/2010,Expansion,Full time
2762,37800,27800,Berlin,Germany,Male,26/10/2017,Expansion,Full time
2763,45000,35000,Berlin,Germany,Female,11/02/2018,Expansion,Full time
2764,64500,54500,Berlin,Germany,Female,25/03/2018,Expansion,Full time
2765,80000,70000,Berlin,Germany,Male,11/03/2018,Expansion,Full time
2766,108000,98000,Berlin,Germany,Male,11/04/2018,Expansion,Part time
2767,37800,27800,Berlin,Germany,Male,11/04/2018,Expansion,Full time
2768,37800,27800,Berlin,Germany,Male,11/04/2018,Expansion,Full time
2769,43200,33200,Berlin,Germany,Male,12/05/2018,Expansion,Full time
2770,90000,80000,Berlin,Germany,Male,03/05/2018,Expansion,Full time
2771,33500,23500,Berlin,Germany,Male,25/05/2018,Expansion,Full time
2772,53200,43200,Berlin,Germany,Male,11/07/2018,Expansion,Part time
2773,42600,32600,Berlin,Germany,Male,26/08/2018,Expansion,Full time
2774,33500,23500,Berlin,Germany,Male,25/08/2018,Expansion,Full time
2775,85000,75000,Berlin,Germany,Male,11/10/2018,Expansion,Full time
2776,37000,27000,Berlin,Germany,Male,25/11/2018,Expansion,Full time
2777,39400,29400,Berlin,Germany,Female,25/02/2019,Expansion,Full time
2778,65000,55000,Berlin,Germany,Male,11/03/2019,Expansion,Full time
2779,53000,43000,Berlin,Germany,Female,11/08/2018,Expansion,Full time
2784,96407,86407,Berlin,Germany,Male,11/07/2019,Expansion,Full time
2785,65000,55000,Copenhagen,Denmark,Male,21/02/2019,Expansion,Full time
2786,33600,23600,Copenhagen,Denmark,Female,11/09/2018,Expansion,Full time
2787,31000,21000,Copenhagen,Denmark,Female,11/02/2019,Expansion,Full time
2788,75000,65000,Berlin,Germany,Male,21/06/2019,Expansion,Full time
2789,79000,69000,Berlin,Germany,Male,12/05/2019,Expansion,Full time
2790,53000,43000,Copenhagen,Denmark,Male,27/06/2019,Expansion,Full time
2791,32300,22300,Berlin,Germany,Female,25/07/2019,Expansion,Full time
2792,30300,20300,Berlin,Germany,Male,11/08/2019,Expansion,Full time
2794,30240,20240,Berlin,Germany,Male,25/08/2019,Expansion,Full time
2796,33500,23500,Berlin,Germany,Female,28/09/2019,Expansion,Full time
2797,35416,25416,Copenhagen,Denmark,Female,11/10/2019,Expansion,Full time
2798,71000,61000,Berlin,Germany,Female,11/03/2020,Expansion,Full time
2799,87000,77000,Berlin,Germany,Male,11/12/2019,Expansion,Full time
2800,115000,105000,Berlin,Germany,Male,25/01/2020,Expansion,Full time
2801,28800,18800,Berlin,Germany,Male,11/02/2020,Expansion,Full time
2802,34200,24200,Berlin,Germany,Female,11/02/2020,Expansion,Full time
2803,90950,80950,Berlin,Germany,Female,11/04/2020,Expansion,Full time
2804,32300,22300,Berlin,Germany,Female,11/03/2020,Expansion,Full time
2805,46895,36895,Copenhagen,Denmark,Female,11/04/2020,Expansion,Full time
2806,46000,36000,Copenhagen,Denmark,Male,12/03/2020,Expansion,Full time
2807,80000,70000,Berlin,Germany,Male,01/08/2015,Expansion,Full time
2808,172000,162000,Amsterdam,Netherlands,Male,18/06/2020,Expansion,Full time
2810,56000,46000,Copenhagen,Denmark,Male,19/07/2020,Expansion,Full time
2811,112500,102500,Berlin,Germany,Male,11/07/2020,Expansion,Full time
2812,23000,13000,Warsaw,Poland,Male,11/07/2020,Expansion,Full time
2813,180000,170000,Berlin,Germany,Male,13/08/2020,Expansion,Full time
2814,62000,52000,Copenhagen,Denmark,Male,11/09/2020,Expansion,Full time
2815,36000,26000,Berlin,Germany,Male,25/09/2020,Expansion,Full time
2816,100000,90000,Berlin,Germany,Male,11/10/2020,Expansion,Full time
2817,80000,70000,London,United Kingdom,Male,11/12/2020,Expansion,Full time
2818,90000,80000,Berlin,Germany,Female,11/01/2015,Expansion,Full time
2819,48000,38000,Berlin,Germany,Female,11/02/2018,Expansion,Full time
2820,37671,27671,Berlin,Germany,Male,11/03/2020,Expansion,Full time
2821,120000,110000,Berlin,Germany,Male,11/12/2020,Expansion,Full time
2823,98000,88000,Berlin,Germany,Male,24/09/2015,Expansion,Full time
2824,127000,117000,Berlin,Germany,Male,25/01/2021,Expansion,Full time
2825,100000,90000,Amsterdam,Netherlands,Female,11/01/2021,Expansion,Full time
2826,68000,58000,Copenhagen,Denmark,Male,14/01/2021,Expansion,Part time
2827,60900,50900,Berlin,Germany,Female,11/01/2021,Expansion,Full time
2828,56700,46700,Berlin,Germany,Male,11/01/2021,Expansion,Full time
2829,72000,62000,Berlin,Germany,Female,25/01/2021,Expansion,Full time
2830,30000,20000,Berlin,Germany,Male,11/02/2021,Expansion,Full time
2831,80000,70000,Berlin,Germany,Female,25/04/2021,Expansion,Full time
2832,75000,65000,Berlin,Germany,Female,11/02/2021,Expansion,Full time
2833,56000,46000,Berlin,Germany,Female,11/02/2021,Expansion,Full time
2834,175000,165000,Berlin,Germany,Male,25/02/2021,Expansion,Full time
2835,40000,30000,Berlin,Germany,Male,25/02/2021,Expansion,Full time
2836,88000,78000,Berlin,Germany,Female,11/03/2021,Expansion,Full time
2837,67000,57000,Berlin,Germany,Female,11/03/2021,Expansion,Full time
2838,45000,35000,Copenhagen,Denmark,Male,11/03/2021,Expansion,Full time
2839,65000,55000,Copenhagen,Denmark,Male,11/03/2021,Expansion,Full time
2840,56710,46710,Berlin,Germany,Male,25/03/2021,Expansion,Full time
2841,80000,70000,Berlin,Germany,Female,11/04/2021,Expansion,Full time
2842,24500,14500,Berlin,Germany,Female,11/04/2021,Expansion,Full time
2843,28500,18500,Berlin,Germany,Female,11/04/2021,Expansion,Full time
2844,28200,18200,Berlin,Germany,Female,11/11/2021,Expansion,Full time
2845,44000,34000,Copenhagen,Denmark,Female,11/04/2021,Expansion,Full time
2846,44000,34000,Berlin,Germany,Female,28/10/2021,Expansion,Full time
2847,51000,41000,Copenhagen,Denmark,Male,11/04/2021,Expansion,Full time
2852,57999,47999,Paris,France,Female,11/04/2019,Expansion,Full time
2897,75000,65000,Paris,France,Male,17/02/2022,Expansion,Full time
2926,36000,26000,London,United Kingdom,Male,22/04/2021,Expansion,Full time
2927,45000,35000,London,United Kingdom,Male,12/02/2017,Expansion,Full time
2928,75500,65500,London,United Kingdom,Male,15/06/2017,Expansion,Full time
2929,119697,109697,Lithuania,Lithuania,Male,13/01/2017,Expansion,Full time
2930,41000,31000,London,United Kingdom,Male,04/03/2021,Expansion,Full time
2931,26200,16200,London,United Kingdom,Male,17/01/2019,Expansion,Full time
2932,54000,44000,London,United Kingdom,Female,11/07/2019,Expansion,Full time
2933,38000,28000,London,United Kingdom,Male,15/06/2017,Expansion,Full time
2934,45000,35000,London,United Kingdom,Male,01/03/2018,Expansion,Full time
2935,45000,35000,London,United Kingdom,Male,14/06/2018,Expansion,Full time
2936,32000,22000,London,United Kingdom,Female,15/01/2021,Expansion,Full time
2937,32000,22000,London,United Kingdom,Female,29/04/2021,Expansion,Full time
2938,35000,25000,London,United Kingdom,Male,14/09/2017,Expansion,Full time
2939,45000,35000,London,United Kingdom,Male,16/11/2017,Expansion,Full time
2940,36000,26000,London,United Kingdom,Male,28/04/2016,Expansion,Full time
2941,50000,40000,Dublin,Ireland,Male,18/02/2021,Expansion,Full time
2942,32000,22000,London,United Kingdom,Male,21/01/2021,Expansion,Full time
2943,63000,53000,London,United Kingdom,Male,25/02/2021,Expansion,Full time
2944,100000,90000,London,United Kingdom,Male,11/01/2017,Expansion,Full time
2945,32000,22000,London,United Kingdom,Male,29/04/2021,Expansion,Full time
2946,21000,11000,London,United Kingdom,Male,03/01/2021,Expansion,Full time
2947,89000,79000,London,United Kingdom,Male,13/01/2017,Expansion,Full time
2949,38160,28160,London,United Kingdom,Female,18/02/2021,Expansion,Part time
2950,100000,90000,London,United Kingdom,Male,12/05/2018,Expansion,Full time
2951,32000,22000,London,United Kingdom,Female,04/03/2021,Expansion,Full time
2952,25200,15200,London,United Kingdom,Male,07/07/2019,Expansion,Full time
2953,100000,90000,London,United Kingdom,Male,11/01/2016,Expansion,Full time
2954,21000,11000,London,United Kingdom,Male,29/08/2019,Expansion,Full time
2956,57000,47000,London,United Kingdom,Male,01/06/2017,Expansion,Full time
2957,32000,22000,London,United Kingdom,Male,15/01/2021,Expansion,Full time
2958,70000,60000,London,United Kingdom,Male,11/01/2017,Expansion,Full time
2959,35000,25000,London,United Kingdom,Male,16/11/2017,Expansion,Full time
2960,35000,25000,London,United Kingdom,Male,30/07/2020,Expansion,Full time
2961,41500,31500,London,United Kingdom,Diverse,08/10/2020,Expansion,Full time
2962,30000,20000,London,United Kingdom,Male,14/01/2021,Expansion,Full time
2963,32000,22000,London,United Kingdom,Female,05/12/2019,Expansion,Full time
2964,37000,27000,London,United Kingdom,Male,05/12/2019,Expansion,Full time
2965,91667,81667,Copenhagen,Denmark,Male,11/05/2021,Expansion,Full time
2967,160000,150000,Berlin,Germany,Female,06/05/2021,Expansion,Full time
2968,77500,67500,Berlin,Germany,Female,25/05/2021,Expansion,Full time
2969,42000,32000,Berlin,Germany,Male,11/05/2021,Expansion,Full time
2970,88000,78000,Berlin,Germany,Male,11/05/2021,Expansion,Full time
2971,160000,150000,London,United Kingdom,Male,01/04/2021,Expansion,Full time
2972,85000,75000,Berlin,Germany,Male,11/05/2021,Expansion,Full time
2973,85000,75000,Berlin,Germany,Male,11/06/2021,Expansion,Full time
2974,95000,85000,Berlin,Germany,Male,11/06/2021,Expansion,Part time
2975,26500,16500,Warsaw,Poland,Male,17/06/2021,Expansion,Full time
2976,85000,75000,Berlin,Germany,Male,11/07/2021,Expansion,Full time
2977,51000,41000,Copenhagen,Denmark,Male,11/07/2021,Expansion,Full time
2978,105000,95000,Berlin,Germany,Male,11/07/2021,Expansion,Full time
2979,25200,15200,London,United Kingdom,Male,03/07/2021,Expansion,Full time
2980,80000,70000,Berlin,Germany,Female,25/07/2021,Expansion,Full time
2983,35000,25000,Paris,France,Diverse,11/05/2021,Expansion,Full time
2990,21999,11999,Paris,France,Diverse,24/06/2021,Expansion,Full time
2999,27000,17000,Berlin,Germany,Diverse,11/08/2021,Expansion,Full time
3000,60999,50999,Paris,France,Male,29/07/2021,Expansion,Full time
3002,53000,43000,Paris,France,Male,29/07/2021,Expansion,Full time
3003,70000,60000,Copenhagen,Denmark,Diverse,11/08/2021,Expansion,Full time
3004,27000,17000,Berlin,Germany,Female,11/09/2021,Expansion,Full time
3006,58000,48000,Copenhagen,Denmark,Male,16/09/2021,Expansion,Full time
3007,90000,80000,Berlin,Germany,Male,11/10/2021,Expansion,Full time
3008,115000,105000,Berlin,Germany,Male,25/08/2021,Expansion,Full time
3009,105000,95000,Berlin,Germany,Male,25/09/2021,Expansion,Full time
3014,28500,18500,Berlin,Germany,Male,11/09/2021,Expansion,Full time
3015,36999,26999,Paris,France,Female,09/09/2021,Expansion,Full time
3016,25000,15000,Barcelona,Spain,Female,09/09/2021,Expansion,Full time
3018,27000,17000,Dublin,Ireland,Male,16/09/2021,Expansion,Full time
3020,21284,11284,Milan,Italy,Diverse,09/09/2021,Expansion,Full time
3022,21375,11375,Berlin,Germany,Female,30/09/2021,Expansion,Part time
3025,160000,150000,London,United Kingdom,Diverse,03/10/2021,Expansion,Full time
3026,30000,20000,London,United Kingdom,Female,14/10/2021,Expansion,Full time
3027,25000,15000,London,United Kingdom,Male,14/10/2021,Expansion,Full time
3028,27000,17000,Berlin,Germany,Male,11/10/2021,Expansion,Full time
3030,42000,32000,Paris,France,Diverse,14/10/2021,Expansion,Full time
3031,21999,11999,Paris,France,Diverse,14/10/2021,Expansion,Full time
3032,21999,11999,Paris,France,Male,14/10/2021,Expansion,Full time
3034,21284,11284,Paris,France,Male,14/10/2021,Expansion,Full time
3035,21284,11284,Milan,Italy,Male,14/10/2021,Expansion,Full time
3036,60000,50000,Paris,France,Male,14/10/2021,Expansion,Full time
3041,60000,50000,Paris,France,Male,14/10/2021,Expansion,Full time
3044,25000,15000,London,United Kingdom,Male,28/10/2021,Expansion,Full time
3045,30000,20000,London,United Kingdom,Female,28/10/2021,Expansion,Full time
3046,47000,37000,London,United Kingdom,Female,04/11/2021,Expansion,Full time
3047,43500,33500,London,United Kingdom,Female,04/11/2021,Expansion,Full time
3048,25000,15000,London,United Kingdom,Female,04/11/2021,Expansion,Full time
3049,59000,49000,Paris,France,Male,12/11/2021,Expansion,Full time
3050,21999,11999,Paris,France,Male,12/11/2021,Expansion,Full time
3051,21999,11999,Paris,France,Diverse,12/11/2021,Expansion,Full time
3056,70000,60000,London,United Kingdom,Female,25/11/2021,Expansion,Full time
3057,27000,17000,Berlin,Germany,Male,25/11/2021,Expansion,Full time
3058,43000,33000,Berlin,Germany,Male,11/12/2021,Expansion,Full time
3059,21999,11999,Paris,France,Diverse,14/10/2021,Expansion,Full time
3060,27000,17000,Berlin,Germany,Female,11/12/2021,Expansion,Full time
3061,24497,14497,Paris,France,Diverse,02/12/2021,Expansion,Full time
3062,65000,55000,Copenhagen,Denmark,Male,11/12/2021,Expansion,Full time
3063,21000,11000,Berlin,Germany,Male,11/12/2021,Expansion,Full time
3064,25200,15200,Berlin,Germany,Male,11/12/2021,Expansion,Full time
3065,18243,8243,Milan,Italy,Male,09/12/2021,Expansion,Full time
3066,21654,11654,Paris,France,Male,11/12/2021,Expansion,Full time
3068,26000,16000,Paris,France,Male,11/12/2021,Expansion,Full time
3069,18243,8243,Milan,Italy,Male,09/12/2021,Expansion,Full time
3070,20571,10571,Milan,Italy,Female,09/12/2021,Expansion,Full time
3071,18243,8243,Milan,Italy,Male,11/12/2021,Expansion,Full time
3072,19073,9073,Paris,France,Female,11/12/2021,Expansion,Full time
3074,21284,11284,Milan,Italy,Diverse,11/12/2021,Expansion,Full time
3075,52000,42000,London,United Kingdom,Female,11/12/2021,Expansion,Part time
3076,25000,15000,Barcelona,Spain,Male,11/12/2021,Expansion,Full time
3077,175000,165000,Berlin,Germany,Male,11/01/2022,Expansion,Part time
3078,85000,75000,Berlin,Germany,Male,25/01/2022,Expansion,Full time
3080,35000,25000,Paris,France,Male,13/01/2022,Expansion,Full time
3082,25000,15000,Barcelona,Spain,Diverse,14/01/2022,Expansion,Full time
3083,25000,15000,Barcelona,Spain,Female,14/01/2022,Expansion,Full time
3084,20000,10000,Barcelona,Spain,Diverse,13/01/2022,Expansion,Full time
3096,21999,11999,Paris,France,Diverse,14/01/2022,Expansion,Full time
3098,35000,25000,Paris,France,Female,14/01/2022,Expansion,Full time
3100,22000,12000,London,United Kingdom,Male,20/01/2022,Expansion,Full time
3101,22000,12000,London,United Kingdom,Male,20/01/2022,Expansion,Full time
3102,24000,14000,London,United Kingdom,Female,20/01/2022,Expansion,Full time
3103,24000,14000,London,United Kingdom,Diverse,20/01/2022,Expansion,Full time
3111,32000,22000,Berlin,Germany,Female,11/02/2022,Expansion,Full time
3112,39000,29000,Paris,France,Diverse,30/03/2022,Expansion,Full time
3119,24500,14500,Berlin,Germany,Male,11/02/2022,Expansion,Part time
3120,60000,50000,Copenhagen,Denmark,Male,11/02/2022,Expansion,Full time
3121,57000,47000,Copenhagen,Denmark,Male,11/01/2022,Expansion,Full time
3122,125000,115000,Berlin,Germany,Female,25/02/2022,Expansion,Full time
3123,21284,11284,Milan,Italy,Male,11/02/2022,Expansion,Full time
3124,71000,61000,Paris,France,Male,20/02/2022,Expansion,Full time
3125,72000,62000,Berlin,Germany,Female,25/03/2022,Expansion,Full time
3126,63000,53000,Berlin,Germany,Male,11/03/2022,Expansion,Full time
3128,30000,20000,Berlin,Germany,Female,11/03/2022,Expansion,Full time
3129,18323,8323,Paris,France,Diverse,11/03/2022,Expansion,Full time
3131,52833,42833,Copenhagen,Denmark,Male,11/03/2022,Expansion,Full time
3132,56000,46000,Barcelona,Spain,Diverse,11/03/2022,Expansion,Full time
3133,25000,15000,Barcelona,Spain,Diverse,11/03/2022,Expansion,Full time
3135,23320,13320,Milan,Italy,Diverse,24/03/2022,Expansion,Full time
3178,95000,85000,Berlin,Germany,Female,11/02/2021,Expansion,Full time
3179,100000,90000,Berlin,Germany,Male,11/12/2021,Expansion,Full time
